"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL3189289";"";"None";"410.48";"0";"4.85";"SID49821883";"CCCOc1cccc(-c2cc(C(=O)N/N=C/c3ccccn3)c3ccccc3n2)c1";"IC50";"'='";"5899.0";"nM";"5.23";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"5.899"
"CHEMBL29725";"";"None";"605.66";"1";"4.94";"43";"Cn1nnnc1-c1ccccc1-c1ccc(Cn2cnc3ccc(N(Cc4ccccn4)C(=O)c4ccncc4)cc3c2=O)cc1";"IC50";"'='";"4.4";"nM";"8.36";"";"";"UO_0000065";"13.80";"0.25";"3.42";"6.71";"0";"CHEMBL652866";"Binding affinity against AT1 receptor in human adrenal tissue";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638272";"Adrenal tissue";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128754";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"4.4"
"CHEMBL306761";"";"None";"757.95";"2";"9.22";"43";"CCCc1nc(CC)c(C(=O)OCc2ccccc2Sc2ccccc2)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"11.87";"0.23";"-0.22";"7.72";"0";"CHEMBL648492";"Binding affinity for Angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"1.0"
"CHEMBL282168";"";"None";"585.67";"2";"5.45";"19";"CCCCN(C(=O)c1ccc(O)cc1)c1ccc2ncn(Cc3ccc(-c4ccccc4-c4nnnn4C)cc3)c(=O)c2c1";"IC50";"'='";"4.0";"nM";"8.40";"";"";"UO_0000065";"14.34";"0.26";"2.95";"7.06";"0";"CHEMBL652866";"Binding affinity against AT1 receptor in human adrenal tissue";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638272";"Adrenal tissue";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128754";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"4.0"
"CHEMBL326140";"";"None";"393.45";"0";"3.14";"4a";"CCCCC(=O)N(CC(=O)O)Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"15.81";"0.29";"3.08";"5.55";"0";"CHEMBL648566";"Tested for inhibition of Angiotensin II receptor, type 1 in the absence of bovine serum albumin (BSA)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127873";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"0.6"
"CHEMBL279629";"L-159913";"None";"634.68";"2";"6.23";"3d";"CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1";"IC50";"'='";"2.5";"nM";"8.60";"";"";"UO_0000065";"13.55";"0.26";"2.37";"8.35";"0";"CHEMBL650309";"In vitro binding affinity towards Angiotensin II receptor, type 1 to displace 125I[Sar,Ile] from human adrenal tissue preparation";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638272";"Adrenal tissue";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127228";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"2.5"
"CHEMBL279629";"L-159913";"None";"634.68";"2";"6.23";"3d";"CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2)cc1";"IC50";"";"";"nM";"";"";"NT";"UO_0000065";"";"";"";"";"0";"CHEMBL650311";"In vitro binding affinity towards Angiotensin II receptor, type 1 to displace 125I[Sar,Ile] from human brain tissue preparation";"B";"BAO_0000019";"assay format";"None";"CHEMBL3638188";"Brain";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127228";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";""
"CHEMBL1801714";"";"None";"449.56";"1";"5.38";"2d";"CCCc1nc2c(C)cc(C)nc2n1[C@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21";"IC50";"'='";"13.3";"nM";"7.88";"";"";"UO_0000065";"17.52";"0.32";"2.50";"9.25";"0";"CHEMBL1803889";"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800018";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"13.3"
"CHEMBL1801737";"";"None";"463.59";"1";"5.56";"2i";"CCc1c(C)nc2c(nc(CC)n2[C@H]2CCc3cc(-c4ccccc4-c4nnn[nH]4)ccc32)c1C";"IC50";"'='";"15.7";"nM";"7.80";"";"";"UO_0000065";"16.83";"0.30";"2.24";"9.16";"0";"CHEMBL1803889";"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800018";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"15.7"
"CHEMBL1801739";"";"None";"463.59";"1";"5.81";"2k";"CCc1cc(C)c2nc(C(C)C)n([C@H]3CCc4cc(-c5ccccc5-c5nnn[nH]5)ccc43)c2n1";"IC50";"'='";"16.9";"nM";"7.77";"";"";"UO_0000065";"16.77";"0.30";"1.96";"9.13";"0";"CHEMBL1803889";"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after 60 mins by scintillation counting";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800018";"1";"Scientific Literature";"J Med Chem";"2011";"None";"";"";"";"16.9"
"CHEMBL1360337";"";"None";"496.70";"1";"6.20";"SID17416005";"O=C(CCCC(=O)OCC(=O)c1ccc(Cl)cc1Cl)Nc1cc(C(F)(F)F)ccc1Cl";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1324011";"";"None";"277.33";"0";"4.97";"SID24814878";"Cc1ccc(C)c(N=Nc2ccc(O)c3ncccc23)c1";"IC50";"'='";"9843.0";"nM";"5.01";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"9.843"
"CHEMBL1583998";"";"None";"419.44";"0";"2.39";"SID26671326";"O=C1N=C(NS(=O)(=O)Cc2ccccc2)S/C1=C/c1cc([N+](=O)[O-])ccc1O";"IC50";"'='";"39907.0";"nM";"4.40";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"39.907"
"CHEMBL3191999";"";"None";"273.72";"0";"2.81";"SID49673436";"Cc1cccc(/C=N/NC(=O)c2cccc(Cl)c2)n1";"IC50";"'='";"7891.0";"nM";"5.10";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"7.891"
"CHEMBL1388704";"";"None";"427.41";"0";"3.01";"SID24807117";"CC(=O)Nc1ccc(NC(=O)CCC(=O)OCC(=O)c2ccc(C)c([N+](=O)[O-])c2)cc1";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1588194";"";"None";"321.68";"0";"2.08";"SID26660592";"O=C(COC(=O)c1cnccn1)c1ccc(Cl)c([N+](=O)[O-])c1";"IC50";"'='";"12473.0";"nM";"4.90";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"12.473"
"CHEMBL1318653";"";"None";"500.85";"2";"1.50";"SID85199718";"Cn1c(N)c(C(=O)COC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c(=O)n(C)c1=O";"IC50";"'='";"21336.0";"nM";"4.67";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"21.336"
"CHEMBL1540185";"";"None";"270.72";"0";"3.72";"SID47204310";"Cc1cccc(N=C2C(=O)Nc3c(Cl)cccc32)c1";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1384550";"";"None";"265.38";"0";"4.84";"SID17401143";"Cc1cccc(CSc2cccc3cccnc23)c1";"IC50";"'='";"10067.0";"nM";"5.00";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"10.067"
"CHEMBL1585527";"";"None";"338.84";"0";"4.78";"SID24837982";"Oc1c(C(c2ccccc2Cl)N2CCCC2)ccc2cccnc12";"IC50";"'='";"12033.0";"nM";"4.92";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"12.033"
"CHEMBL1469318";"";"None";"403.42";"0";"2.84";"SID24780293";"COc1ccc(/C=C/C(=O)NC(=S)Nc2cc([N+](=O)[O-])ccc2O)cc1OC";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1509694";"";"None";"362.48";"0";"4.29";"SID26726443";"Cc1ccc(NNC(=O)c2cc(C(C)(C)C)nn2Cc2ccccc2)cc1";"IC50";"'='";"3812.0";"nM";"5.42";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"3.812"
"CHEMBL1602759";"";"None";"342.40";"0";"3.61";"SID4259886";"O=S1(=O)C=C(Sc2nnc(-c3ccccc3)o2)c2ccccc21";"IC50";"'='";"6087.0";"nM";"5.22";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"6.087"
"CHEMBL1587831";"";"None";"432.57";"0";"3.36";"SID4240645";"CCSC1(SCC)N=C(N)C2(C#N)C(c3ccc(OC)c(OC)c3OC)C12C#N";"IC50";"'='";"27497.0";"nM";"4.56";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"27.497"
"CHEMBL3193432";"";"None";"283.29";"0";"0.76";"SID17386499";"Cc1ccc(N/N=C2/C(=O)Nn3c2nc(C)cc3=O)cc1";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1525546";"";"None";"253.33";"0";"3.31";"SID24810108";"Fc1ccc(NC(S)=Nc2nccs2)cc1";"IC50";"'='";"25155.0";"nM";"4.60";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"25.155"
"CHEMBL1312651";"";"None";"259.74";"0";"3.94";"SID17409048";"Cc1ccc(NCC(=O)c2ccccc2)cc1Cl";"IC50";"'='";"5699.0";"nM";"5.24";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"5.699"
"CHEMBL1344603";"";"None";"306.31";"0";"1.51";"SID49665579";"CC1=NN(C(N)=S)C(=O)C1N=Nc1ccc([N+](=O)[O-])cc1";"IC50";"'='";"35329.0";"nM";"4.45";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"35.329"
"CHEMBL1480872";"";"None";"384.57";"0";"4.82";"SID17402861";"O=C(NNc1ncc(C(F)(F)F)cc1Cl)c1c(Cl)cccc1Cl";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL9642";"SC-52892";"None";"431.54";"0";"4.08";"36, SC-52892";"CCCCc1cn(CCCC)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)nc1";"IC50";"'='";"6.5";"nM";"8.19";"";"";"UO_0000065";"18.97";"0.35";"4.11";"8.68";"0";"CHEMBL1670336";"Binding affinity to angiotensin AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667742";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"6.5"
"CHEMBL1668000";"";"None";"559.69";"1";"4.22";"47";"CCCCN1CC2(CN1Cc1ccc(-c3ccccc3S(=O)(=O)NC(=O)c3ccccc3)cc1)C(=O)CCC2=O";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1670344";"Antagonist activity at angiotensin AT1 receptor in human PLC-PRF5 cells";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"PLC-PRF5";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667742";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"12.0"
"CHEMBL157577";"";"None";"525.64";"2";"5.51";"51";"CCCCc1nnc(SCc2ccccc2C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"16.84";"0.32";"3.34";"7.23";"0";"CHEMBL1670336";"Binding affinity to angiotensin AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667742";"1";"Scientific Literature";"Bioorg Med Chem";"2010";"None";"";"";"";"1.4"
"CHEMBL2158341";"";"None";"345.34";"0";"2.24";"71";"Cc1ccnc(SCc2cc(=O)c(OC(=O)c3cnco3)co2)n1";"IC50";"'>'";"79000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2161529";"Inhibition of AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"79.0"
"CHEMBL2158329";"";"None";"417.83";"0";"4.71";"58";"O=C(Oc1coc(CSc2ccccc2)cc1=O)c1ccc(Cl)c([N+](=O)[O-])c1";"IC50";"'>'";"79000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2161529";"Inhibition of AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"79.0"
"CHEMBL2158322";"";"None";"236.25";"0";"1.43";"51";"O=c1cc(CSc2ncccn2)occ1O";"IC50";"'>'";"79000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2161529";"Inhibition of AT1 receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2157975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"79.0"
"CHEMBL79242";"";"None";"474.56";"0";"4.24";"9";"CCCCc1ncc(CN[C@H](Cc2c[nH]c3ccccc23)C(=O)O)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"2.9";"nM";"8.54";"";"";"UO_0000065";"17.99";"0.33";"4.30";"7.10";"0";"CHEMBL650316";"Tested for inhibition of Angiotensin II specific binding to Angiotensin II receptor, type 1 in the recombinant human AT-1 receptor expressed in LhAT-1D6 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"LhAT-1D6";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128136";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"2.9"
